X,Y,Z,P,Xspd,Yspd,Zspd,T
9.8,-3.4,1.6,26.309,-9.8935,-0.18518,-0.094719,20.003
10.0,-3.4,1.6,25.819,-10.0,-0.17883,-0.025832,20.003
-10.0,-3.2,1.6,0.50422,-9.3585,-1.0778,-0.45328,22.907
-9.8,-3.2,1.6,1.3692,-9.2192,-1.09,-0.49118,22.914
-9.6,-3.2,1.6,2.985,-9.2852,-0.75477,-0.6718,23.42
-9.4,-3.2,1.6,4.5848,-9.4564,-0.46841,-0.8335,24.838
-9.2,-3.2,1.6,6.2187,-9.5535,-0.53658,-0.53803,26.603
-9.0,-3.2,1.6,7.712,-9.2511,-0.68898,-0.49707,27.931
-8.8,-3.2,1.6,9.236,-9.1754,-0.6752,-1.1429,28.588
-8.6,-3.2,1.6,10.839,-9.829,-0.52759,-1.2486,27.859
-8.4,-3.2,1.6,12.512,-9.8492,-0.75846,-0.70634,25.608
-8.2,-3.2,1.6,14.284,-9.4491,-0.90392,-0.50882,23.711
-8.0,-3.2,1.6,16.018,-9.6656,-0.86598,-0.59639,23.013
-7.8,-3.2,1.6,17.74,-10.006,-0.99741,-0.23793,23.064
-7.6,-3.2,1.6,19.423,-9.6726,-0.98943,0.1285,23.843
-7.4,-3.2,1.6,21.07,-9.7207,-0.60933,-0.10581,24.858
-7.2,-3.2,1.6,22.691,-10.347,-0.19961,-0.29311,25.44
-7.0,-3.2,1.6,24.391,-10.427,-0.25226,-0.23926,25.62
-6.8,-3.2,1.6,26.076,-10.03,-0.53201,-0.20386,25.29
-6.6,-3.2,1.6,27.804,-9.8487,-0.65453,-0.11224,24.24
-6.4,-3.2,1.6,29.677,-10.19,-0.55825,-0.35841,23.12
-6.2,-3.2,1.6,31.747,-10.655,-0.32832,-1.0271,22.549
-6.0,-3.2,1.6,34.3,-10.704,-0.24292,-1.351,22.365
-5.8,-3.2,1.6,36.9,-10.212,-0.16636,-1.3699,22.384
-5.6,-3.2,1.6,39.458,-9.9778,-0.0053371,-1.511,22.999
-5.4,-3.2,1.6,42.003,-10.252,0.25401,-1.1425,24.296
-5.2,-3.2,1.6,44.281,-10.181,0.54542,-0.71295,25.446
-5.0,-3.2,1.6,46.254,-9.6584,0.54018,-1.2769,25.702
-4.8,-3.2,1.6,47.669,-9.7234,0.45988,-1.3397,25.263
-4.6,-3.2,1.6,48.612,-10.126,0.62434,-0.28342,24.74
-4.4,-3.2,1.6,49.286,-9.7965,0.68028,-0.23533,23.896
-4.2,-3.2,1.6,49.499,-9.4439,0.33252,-1.1194,22.878
-4.0,-3.2,1.6,49.176,-9.4933,0.01128,-1.1928,22.238
-3.8,-3.2,1.6,48.465,-9.6507,-0.20372,-0.66636,21.87
-3.6,-3.2,1.6,47.743,-9.7088,-0.64398,-0.53422,21.672
-3.4,-3.2,1.6,46.968,-9.6133,-1.1497,-0.561,21.58
-3.2,-3.2,1.6,45.847,-9.5826,-1.422,-0.31576,21.527
-3.0,-3.2,1.6,44.604,-9.6492,-1.3394,-0.14349,21.495
-2.8,-3.2,1.6,43.49,-9.5755,-0.99802,-0.37184,21.473
-2.6,-3.2,1.6,42.465,-9.4648,-0.88126,-0.57395,21.452
-2.4,-3.2,1.6,41.474,-9.6966,-1.0593,-0.30481,21.432
-2.2,-3.2,1.6,40.582,-10.126,-1.2502,-0.12739,21.414
-2.0,-3.2,1.6,39.87,-9.9127,-1.4687,-0.26335,21.391
-1.8,-3.2,1.6,39.141,-9.3997,-1.415,-0.15935,21.36
-1.6,-3.2,1.6,38.422,-9.6246,-0.86863,0.13571,21.32
-1.4,-3.2,1.6,37.869,-10.166,-0.76044,-0.064622,21.278
-1.2,-3.2,1.6,37.443,-10.005,-1.7125,-0.41503,21.248
-1.0,-3.2,1.6,37.011,-9.541,-2.0807,-0.15246,21.234
-0.8,-3.2,1.6,36.605,-9.8633,-0.93258,0.087021,21.226
-0.6,-3.2,1.6,36.356,-10.446,-0.33342,-0.1786,21.201
-0.4,-3.2,1.6,36.198,-10.246,-1.3067,-0.014401,21.164
-0.2,-3.2,1.6,36.066,-9.6852,-2.0588,0.3959,21.142
0.0,-3.2,1.6,35.875,-9.6848,-1.4009,-0.063063,21.13
0.2,-3.2,1.6,35.733,-10.356,-0.29377,-0.50294,21.11
0.4,-3.2,1.6,35.771,-10.851,-0.36807,0.2071,21.082
0.6,-3.2,1.6,35.856,-10.292,-1.3921,0.58871,21.063
0.8,-3.2,1.6,35.796,-9.7924,-1.2488,-0.27218,21.061
1.0,-3.2,1.6,35.422,-10.488,0.31303,-0.52377,21.087
1.2,-3.2,1.6,35.03,-10.961,0.63747,0.1321,21.115
1.4,-3.2,1.6,34.998,-10.225,-0.65036,-0.057484,21.131
1.6,-3.2,1.6,34.551,-9.5557,-0.45576,-0.72298,21.15
1.8,-3.2,1.6,33.721,-9.7998,1.2111,-0.38522,21.098
2.0,-3.2,1.6,33.116,-10.329,0.99673,0.40232,20.959
2.2,-3.2,1.6,33.243,-10.482,-0.96988,0.41576,20.852
2.4,-3.2,1.6,34.071,-10.298,-1.2699,0.0018679,20.813
2.6,-3.2,1.6,34.189,-10.288,0.47993,-0.0071182,20.786
2.8,-3.2,1.6,33.846,-10.566,1.1276,0.36441,20.74
3.0,-3.2,1.6,34.122,-10.553,-0.00033394,0.58345,20.68
3.2,-3.2,1.6,34.956,-10.218,-0.39811,0.3578,20.628
3.4,-3.2,1.6,35.766,-10.27,0.37925,0.080981,20.583
3.6,-3.2,1.6,36.589,-10.439,0.61139,0.10305,20.533
3.8,-3.2,1.6,37.707,-10.266,0.12822,0.39564,20.477
4.0,-3.2,1.6,39.062,-10.303,0.23172,0.74315,20.428
4.2,-3.2,1.6,40.503,-10.415,1.0743,0.63776,20.388
4.4,-3.2,1.6,41.864,-10.127,1.3822,0.15761,20.349
4.6,-3.2,1.6,43.213,-9.8476,0.65686,0.18753,20.307
4.8,-3.2,1.6,44.558,-9.9112,0.20971,0.67741,20.27
5.0,-3.2,1.6,45.83,-9.8977,0.7715,0.66334,20.241
5.2,-3.2,1.6,46.936,-9.7822,1.1967,0.1566,20.215
5.4,-3.2,1.6,47.722,-9.7313,0.66082,0.083355,20.189
5.6,-3.2,1.6,47.939,-9.6344,0.14033,0.49672,20.166
5.8,-3.2,1.6,47.594,-9.5266,0.46876,0.56747,20.148
6.0,-3.2,1.6,46.865,-9.5469,0.73911,0.16628,20.131
6.2,-3.2,1.6,45.86,-9.6934,0.30799,-0.062363,20.115
6.4,-3.2,1.6,44.641,-9.7356,0.015096,0.13983,20.102
6.6,-3.2,1.6,43.261,-9.6017,0.28724,0.35557,20.09
6.8,-3.2,1.6,41.754,-9.5586,0.39614,0.23859,20.08
7.0,-3.2,1.6,40.234,-9.7168,0.082293,-0.024326,20.07
7.2,-3.2,1.6,38.806,-9.8439,-0.0028702,-0.070429,20.061
7.4,-3.2,1.6,37.464,-9.8227,0.30912,0.11959,20.053
7.6,-3.2,1.6,36.152,-9.678,0.29895,0.30124,20.047
7.8,-3.2,1.6,34.847,-9.536,-0.08107,0.18385,20.041
8.0,-3.2,1.6,33.701,-9.8024,-0.051814,-0.21474,20.035
8.2,-3.2,1.6,32.729,-10.123,0.13978,-0.20321,20.03
8.4,-3.2,1.6,31.844,-9.7954,-0.097892,0.38576,20.025
8.6,-3.2,1.6,30.915,-9.4637,-0.19979,0.41041,20.022
8.8,-3.2,1.6,30.072,-9.8041,0.039349,-0.28419,20.018
9.0,-3.2,1.6,29.41,-10.094,-0.060673,-0.30537,20.014
9.2,-3.2,1.6,28.738,-9.8797,-0.33275,0.33685,20.01
9.4,-3.2,1.6,28.016,-9.7731,-0.1922,0.32712,20.008
9.6,-3.2,1.6,27.313,-9.938,-0.0071093,-0.11884,20.005
9.8,-3.2,1.6,26.757,-10.012,-0.10532,-0.13349,20.003
10.0,-3.2,1.6,26.512,-10.0,-0.1687,-0.005894,20.002
-10.0,-3.0,1.6,0.95798,-9.2902,-0.78598,-0.41062,22.854
-9.8,-3.0,1.6,1.6622,-9.3708,-0.65028,-0.56546,22.86
-9.6,-3.0,1.6,3.0821,-9.6573,-0.45894,-0.6664,23.026
-9.4,-3.0,1.6,4.5988,-9.7465,-0.5055,-0.54159,23.564
-9.2,-3.0,1.6,6.1693,-9.631,-0.57975,-0.37943,24.303
-9.0,-3.0,1.6,7.6529,-9.4236,-0.51227,-0.59309,24.834
-8.8,-3.0,1.6,9.137,-9.47,-0.34301,-1.0938,25.025
-8.6,-3.0,1.6,10.719,-9.7897,-0.30696,-0.83138,24.488
-8.4,-3.0,1.6,12.365,-9.5882,-0.56524,-0.30743,23.494
-8.2,-3.0,1.6,14.045,-9.4553,-0.62253,-0.508,22.906
-8.0,-3.0,1.6,15.721,-9.8824,-0.47903,-0.6551,22.69
-7.8,-3.0,1.6,17.436,-9.9569,-0.6649,-0.26974,22.611
-7.6,-3.0,1.6,19.095,-9.5422,-0.83626,-0.26715,22.713
-7.4,-3.0,1.6,20.723,-9.7628,-0.37374,-0.62566,23.112
-7.2,-3.0,1.6,22.334,-10.42,0.097743,-0.48014,23.569
-7.0,-3.0,1.6,23.981,-10.343,-0.16815,-0.23261,23.794
-6.8,-3.0,1.6,25.669,-9.9117,-0.51837,-0.23518,23.815
-6.6,-3.0,1.6,27.348,-10.027,-0.21757,-0.16008,23.547
-6.4,-3.0,1.6,29.047,-10.526,0.15911,-0.36112,22.968
-6.2,-3.0,1.6,30.881,-10.761,0.12283,-0.96127,22.481
-6.0,-3.0,1.6,33.032,-10.605,0.077294,-1.0672,22.272
-5.8,-3.0,1.6,35.179,-10.36,0.0055191,-0.98993,22.173
-5.6,-3.0,1.6,37.414,-10.3,-0.084452,-1.3604,22.127
-5.4,-3.0,1.6,39.753,-10.576,0.09889,-1.1388,22.126
-5.2,-3.0,1.6,41.82,-10.398,0.38894,-0.78026,22.138
-5.0,-3.0,1.6,43.483,-9.718,0.47054,-1.4639,22.153
-4.8,-3.0,1.6,44.643,-9.6388,0.2974,-1.4365,22.179
-4.6,-3.0,1.6,45.531,-10.002,0.25311,-0.096495,22.198
-4.4,-3.0,1.6,46.3,-9.823,0.56834,0.096188,22.179
-4.2,-3.0,1.6,46.704,-9.4857,0.62648,-0.88415,22.076
-4.0,-3.0,1.6,46.598,-9.4513,0.14811,-0.95868,21.91
-3.8,-3.0,1.6,46.154,-9.4787,-0.30258,-0.36528,21.762
-3.6,-3.0,1.6,45.724,-9.5766,-0.48679,-0.33205,21.651
-3.4,-3.0,1.6,45.289,-9.6823,-0.61904,-0.47008,21.574
-3.2,-3.0,1.6,44.545,-9.752,-0.80533,-0.36273,21.52
-3.0,-3.0,1.6,43.586,-9.8773,-0.90165,-0.36129,21.481
-2.8,-3.0,1.6,42.708,-9.8563,-0.8628,-0.43916,21.451
-2.6,-3.0,1.6,41.914,-9.6352,-0.85733,-0.38724,21.422
-2.4,-3.0,1.6,41.159,-9.7534,-0.82745,-0.20911,21.395
-2.2,-3.0,1.6,40.51,-10.089,-0.80404,-0.098562,21.367
-2.0,-3.0,1.6,39.922,-9.8805,-1.1581,-0.2636,21.337
-1.8,-3.0,1.6,39.359,-9.5314,-1.4139,-0.49079,21.303
-1.6,-3.0,1.6,38.871,-9.9355,-0.88743,-0.31305,21.266
-1.4,-3.0,1.6,38.524,-10.3,-0.59625,-0.020144,21.227
-1.2,-3.0,1.6,38.218,-9.938,-1.4578,-0.11604,21.196
-1.0,-3.0,1.6,37.888,-9.7513,-1.7864,-0.30871,21.18
-0.8,-3.0,1.6,37.625,-10.188,-0.62299,-0.33957,21.165
-0.6,-3.0,1.6,37.512,-10.302,-0.19882,-0.29062,21.135
-0.4,-3.0,1.6,37.463,-10.011,-1.3806,0.01762,21.104
-0.2,-3.0,1.6,37.36,-9.8425,-1.8477,0.14784,21.088
0.0,-3.0,1.6,37.267,-10.014,-0.84958,-0.47406,21.076
0.2,-3.0,1.6,37.151,-10.448,-0.058972,-0.70026,21.048
0.4,-3.0,1.6,37.118,-10.5,-0.58184,0.19815,21.012
0.6,-3.0,1.6,37.135,-9.9339,-1.5477,0.46459,20.99
0.8,-3.0,1.6,37.094,-9.929,-1.0972,-0.43924,20.98
1.0,-3.0,1.6,36.823,-10.602,0.32381,-0.56893,20.961
1.2,-3.0,1.6,36.413,-10.493,0.34535,0.059324,20.934
1.4,-3.0,1.6,36.126,-9.7503,-0.8774,-0.11334,20.919
1.6,-3.0,1.6,35.892,-9.9006,-0.77947,-0.50339,20.935
1.8,-3.0,1.6,35.517,-10.334,0.78844,-0.23654,20.94
2.0,-3.0,1.6,34.819,-9.9825,1.0336,0.0035194,20.869
2.2,-3.0,1.6,34.517,-9.7303,-0.71822,-0.044626,20.776
2.4,-3.0,1.6,34.923,-10.174,-1.5207,0.095446,20.73
2.6,-3.0,1.6,35.172,-10.506,0.0033124,0.20312,20.705
2.8,-3.0,1.6,34.997,-10.293,1.0972,0.092237,20.666
3.0,-3.0,1.6,34.965,-10.194,-0.053792,0.11256,20.613
3.2,-3.0,1.6,35.576,-10.256,-0.96342,0.21972,20.566
3.4,-3.0,1.6,36.298,-10.178,0.060665,0.18181,20.529
3.6,-3.0,1.6,36.936,-10.192,0.8114,0.009403,20.487
3.8,-3.0,1.6,37.845,-10.313,0.099703,0.0773,20.439
4.0,-3.0,1.6,39.009,-10.262,-0.17886,0.52969,20.396
4.2,-3.0,1.6,40.189,-10.122,0.67298,0.62545,20.362
4.4,-3.0,1.6,41.174,-10.04,1.0247,0.039009,20.327
4.6,-3.0,1.6,42.156,-9.9798,0.33983,-0.10301,20.29
4.8,-3.0,1.6,43.137,-9.8706,0.037949,0.64225,20.257
5.0,-3.0,1.6,44.055,-9.8137,0.65166,0.87297,20.231
5.2,-3.0,1.6,44.817,-9.8432,0.94581,0.084011,20.208
5.4,-3.0,1.6,45.29,-9.7504,0.35399,-0.24911,20.184
5.6,-3.0,1.6,45.367,-9.6687,-0.048736,0.44088,20.163
5.8,-3.0,1.6,45.104,-9.6876,0.27214,0.78951,20.146
6.0,-3.0,1.6,44.547,-9.5838,0.52069,0.20318,20.131
6.2,-3.0,1.6,43.703,-9.5393,0.25372,-0.20549,20.116
6.4,-3.0,1.6,42.692,-9.8188,-0.065425,0.15758,20.102
6.6,-3.0,1.6,41.59,-9.8415,-0.0069322,0.51514,20.091
6.8,-3.0,1.6,40.332,-9.4927,0.22503,0.25073,20.081
7.0,-3.0,1.6,39.007,-9.5676,0.19591,-0.19749,20.071
7.2,-3.0,1.6,37.773,-9.9705,-0.05242,-0.09887,20.062
7.4,-3.0,1.6,36.589,-9.8758,-0.10166,0.41324,20.054
7.6,-3.0,1.6,35.369,-9.55,0.070579,0.438,20.048
7.8,-3.0,1.6,34.197,-9.7547,0.14511,-0.19804,20.042
8.0,-3.0,1.6,33.237,-10.082,0.010551,-0.43781,20.035
8.2,-3.0,1.6,32.33,-9.7825,-0.24444,0.21601,20.03
8.4,-3.0,1.6,31.425,-9.5378,-0.27903,0.60068,20.026
8.6,-3.0,1.6,30.598,-9.946,0.058172,-0.059901,20.022
8.8,-3.0,1.6,29.962,-10.18,0.15288,-0.5344,20.018
9.0,-3.0,1.6,29.34,-9.7824,-0.28086,0.044458,20.014
9.2,-3.0,1.6,28.651,-9.6521,-0.43649,0.48925,20.01
9.4,-3.0,1.6,28.023,-10.017,-0.064832,0.090121,20.008
9.6,-3.0,1.6,27.467,-10.129,0.067558,-0.20977,20.005
9.8,-3.0,1.6,27.005,-9.9853,-0.11539,-0.043207,20.003
10.0,-3.0,1.6,26.773,-10.0,-0.17386,0.065401,20.002
-10.0,-2.8,1.6,1.0508,-9.3026,-0.60255,-0.57891,22.828
-9.8,-2.8,1.6,1.7516,-9.3873,-0.51084,-0.65423,22.83
-9.6,-2.8,1.6,3.1544,-9.4277,-0.41013,-0.73341,22.866
-9.4,-2.8,1.6,4.598,-9.5318,-0.50742,-0.61867,22.935
-9.2,-2.8,1.6,6.1119,-9.5711,-0.60911,-0.36723,23.003
-9.0,-2.8,1.6,7.6207,-9.5422,-0.51097,-0.43643,23.046
-8.8,-2.8,1.6,9.0886,-9.5257,-0.30565,-0.76717,23.043
-8.6,-2.8,1.6,10.594,-9.6355,-0.37698,-0.53311,22.934
-8.4,-2.8,1.6,12.199,-9.6021,-0.62053,-0.12696,22.77
-8.2,-2.8,1.6,13.831,-9.5699,-0.51062,-0.46003,22.666
-8.0,-2.8,1.6,15.402,-9.8097,-0.31869,-0.70534,22.598
-7.8,-2.8,1.6,17.007,-9.8316,-0.56598,-0.28705,22.549
-7.6,-2.8,1.6,18.635,-9.6193,-0.82225,-0.25611,22.521
-7.4,-2.8,1.6,20.247,-9.9231,-0.37512,-0.63058,22.561
-7.2,-2.8,1.6,21.825,-10.366,0.11332,-0.46149,22.691
-7.0,-2.8,1.6,23.394,-10.181,-0.15696,-0.16941,22.815
-6.8,-2.8,1.6,25.102,-9.9779,-0.3819,-0.2669,22.885
-6.6,-2.8,1.6,26.777,-10.272,-0.0062009,-0.2883,22.889
-6.4,-2.8,1.6,28.319,-10.452,0.33507,-0.38422,22.731
-6.2,-2.8,1.6,29.991,-10.43,0.29955,-0.70253,22.475
-6.0,-2.8,1.6,31.868,-10.394,0.18823,-0.53146,22.288
-5.8,-2.8,1.6,33.682,-10.09,0.12376,-0.43803,22.167
-5.6,-2.8,1.6,35.586,-10.065,0.047621,-1.1621,22.082
-5.4,-2.8,1.6,37.698,-10.532,0.10939,-1.2783,22.028
-5.2,-2.8,1.6,39.73,-10.5,0.24452,-0.65405,21.991
-5.0,-2.8,1.6,41.23,-9.6707,0.21852,-1.0289,21.964
-4.8,-2.8,1.6,42.183,-9.3937,0.062812,-1.4776,21.94
-4.6,-2.8,1.6,43.028,-9.9538,-0.035576,-0.52671,21.917
-4.4,-2.8,1.6,43.845,-10.146,0.059219,0.019405,21.89
-4.2,-2.8,1.6,44.355,-9.7156,0.12307,-0.83018,21.844
-4.0,-2.8,1.6,44.381,-9.3981,-0.056636,-1.1319,21.775
-3.8,-2.8,1.6,44.172,-9.5155,-0.20114,-0.37718,21.703
-3.6,-2.8,1.6,43.934,-9.7257,-0.11898,-0.12402,21.637
-3.4,-2.8,1.6,43.708,-9.7468,-0.077811,-0.50032,21.578
-3.2,-2.8,1.6,43.276,-9.7877,-0.26523,-0.54748,21.527
-3.0,-2.8,1.6,42.579,-9.8668,-0.54112,-0.32121,21.483
-2.8,-2.8,1.6,41.823,-9.7491,-0.81043,-0.34758,21.445
-2.6,-2.8,1.6,41.23,-9.703,-0.90259,-0.50393,21.407
-2.4,-2.8,1.6,40.751,-10.025,-0.65564,-0.30329,21.369
-2.2,-2.8,1.6,40.293,-10.149,-0.65296,0.023169,21.333
-2.0,-2.8,1.6,39.76,-9.7353,-1.2803,-0.2245,21.298
-1.8,-2.8,1.6,39.293,-9.6743,-1.3069,-0.72278,21.261
-1.6,-2.8,1.6,39.071,-10.315,-0.38419,-0.56631,21.223
-1.4,-2.8,1.6,38.989,-10.426,-0.50025,-0.058961,21.182
-1.2,-2.8,1.6,38.848,-9.8363,-1.7621,-0.030727,21.15
-1.0,-2.8,1.6,38.704,-9.8924,-1.6487,-0.26244,21.129
-0.8,-2.8,1.6,38.722,-10.451,-0.44778,-0.41787,21.105
-0.6,-2.8,1.6,38.888,-10.348,-0.52555,-0.49765,21.072
-0.4,-2.8,1.6,38.982,-9.9414,-1.4884,-0.19152,21.041
-0.2,-2.8,1.6,38.916,-9.939,-1.5633,0.047625,21.025
0.0,-2.8,1.6,38.924,-10.158,-0.79874,-0.51572,21.009
0.2,-2.8,1.6,38.985,-10.392,-0.37488,-0.82971,20.98
0.4,-2.8,1.6,38.953,-10.286,-0.8899,-0.045499,20.947
0.6,-2.8,1.6,38.891,-9.9214,-1.4487,0.30987,20.927
0.8,-2.8,1.6,38.889,-10.044,-0.88246,-0.45348,20.915
1.0,-2.8,1.6,38.793,-10.425,0.049206,-0.79986,20.892
1.2,-2.8,1.6,38.479,-10.139,-0.15533,-0.29847,20.856
1.4,-2.8,1.6,38.055,-9.6463,-0.93513,0.0067632,20.826
1.6,-2.8,1.6,37.772,-10.043,-0.76626,-0.16743,20.816
1.8,-2.8,1.6,37.678,-10.424,0.10301,-0.40731,20.81
2.0,-2.8,1.6,37.24,-9.756,0.36413,-0.4846,20.774
2.2,-2.8,1.6,36.756,-9.2934,-0.40961,-0.23878,20.713
2.4,-2.8,1.6,36.697,-10.019,-0.96477,0.21665,20.667
2.6,-2.8,1.6,36.707,-10.626,-0.23682,0.24158,20.64
2.8,-2.8,1.6,36.556,-10.129,0.52853,-0.21718,20.608
3.0,-2.8,1.6,36.276,-9.598,-0.11187,-0.34648,20.565
3.2,-2.8,1.6,36.485,-9.9506,-0.83138,0.15655,20.523
3.4,-2.8,1.6,36.982,-10.381,-0.098905,0.50088,20.488
3.6,-2.8,1.6,37.521,-10.169,0.68039,0.0902,20.452
3.8,-2.8,1.6,38.097,-9.9041,0.16026,-0.28798,20.413
4.0,-2.8,1.6,38.792,-10.008,-0.35427,0.19228,20.374
4.2,-2.8,1.6,39.671,-10.089,0.19683,0.74191,20.341
4.4,-2.8,1.6,40.391,-9.9511,0.74529,0.32548,20.31
4.6,-2.8,1.6,41.081,-9.9517,0.39379,-0.19341,20.278
4.8,-2.8,1.6,41.784,-9.9353,-0.018004,0.35515,20.249
5.0,-2.8,1.6,42.469,-9.7177,0.24262,0.94518,20.226
5.2,-2.8,1.6,42.99,-9.6779,0.54182,0.32102,20.203
5.4,-2.8,1.6,43.237,-9.8694,0.36594,-0.31904,20.181
5.6,-2.8,1.6,43.249,-9.8539,0.10708,0.31783,20.162
5.8,-2.8,1.6,43.016,-9.6001,0.05701,0.91234,20.146
6.0,-2.8,1.6,42.525,-9.5009,0.16697,0.2895,20.131
6.2,-2.8,1.6,41.782,-9.6864,0.32978,-0.24574,20.117
6.4,-2.8,1.6,40.912,-9.9513,0.15418,0.23357,20.103
6.6,-2.8,1.6,39.98,-9.8354,-0.23339,0.57515,20.093
6.8,-2.8,1.6,38.906,-9.4998,-0.058949,0.13909,20.083
7.0,-2.8,1.6,37.759,-9.6401,0.36873,-0.17226,20.073
7.2,-2.8,1.6,36.673,-10.002,0.10459,0.17778,20.064
7.4,-2.8,1.6,35.612,-9.8397,-0.31583,0.51292,20.056
7.6,-2.8,1.6,34.566,-9.6961,-0.023479,0.16484,20.049
7.8,-2.8,1.6,33.613,-10.0,0.26295,-0.34586,20.043
8.0,-2.8,1.6,32.75,-9.9355,-0.17893,-0.058642,20.037
8.2,-2.8,1.6,31.863,-9.5286,-0.43713,0.58314,20.031
8.4,-2.8,1.6,31.056,-9.8354,0.062889,0.33651,20.027
8.6,-2.8,1.6,30.437,-10.32,0.25949,-0.43432,20.022
8.8,-2.8,1.6,29.872,-9.9627,-0.30396,-0.31852,20.018
9.0,-2.8,1.6,29.201,-9.5471,-0.51245,0.42224,20.014
9.2,-2.8,1.6,28.589,-9.9096,-0.018055,0.42688,20.011
9.4,-2.8,1.6,28.12,-10.227,0.17738,-0.12825,20.008
9.6,-2.8,1.6,27.672,-10.037,-0.11684,-0.2084,20.005
9.8,-2.8,1.6,27.162,-9.9181,-0.20706,0.044867,20.003
10.0,-2.8,1.6,26.876,-10.0,-0.10643,0.1099,20.002
-10.0,-2.6,1.6,0.95278,-9.2287,-0.47142,-0.48458,22.81
-9.8,-2.6,1.6,1.7125,-9.2451,-0.39791,-0.48791,22.799
-9.6,-2.6,1.6,3.1812,-9.1641,-0.30731,-0.63658,22.784
-9.4,-2.6,1.6,4.6085,-9.1864,-0.41711,-0.70848,22.772
-9.2,-2.6,1.6,6.0782,-9.4351,-0.51057,-0.33369,22.757
-9.0,-2.6,1.6,7.5921,-9.5356,-0.36414,-0.15086,22.739
-8.8,-2.6,1.6,9.0603,-9.3603,-0.26437,-0.68415,22.718
-8.6,-2.6,1.6,10.505,-9.4051,-0.41643,-0.86008,22.689
-8.4,-2.6,1.6,12.049,-9.6508,-0.50932,-0.22372,22.655
-8.2,-2.6,1.6,13.638,-9.6604,-0.32446,-0.15443,22.619
-8.0,-2.6,1.6,15.182,-9.6117,-0.24864,-0.58761,22.58
-7.8,-2.6,1.6,16.735,-9.5859,-0.48325,-0.34429,22.537
-7.6,-2.6,1.6,18.275,-9.5888,-0.52133,-0.1698,22.496
-7.4,-2.6,1.6,19.803,-9.8188,-0.12867,-0.56106,22.464
-7.2,-2.6,1.6,21.333,-10.116,0.046688,-0.44284,22.445
-7.0,-2.6,1.6,22.872,-10.093,-0.21776,-0.053678,22.454
-6.8,-2.6,1.6,24.526,-9.9744,-0.14839,-0.30544,22.484
-6.6,-2.6,1.6,26.154,-9.9844,0.37029,-0.44408,22.51
-6.4,-2.6,1.6,27.6,-10.074,0.5054,-0.24391,22.506
-6.2,-2.6,1.6,29.142,-10.118,0.2382,-0.54288,22.433
-6.0,-2.6,1.6,30.853,-10.03,0.24321,-0.61076,22.326
-5.8,-2.6,1.6,32.444,-9.7768,0.42088,-0.098845,22.23
-5.6,-2.6,1.6,33.989,-9.7308,0.28632,-0.47062,22.15
-5.4,-2.6,1.6,35.776,-10.082,0.046038,-1.296,22.087
-5.2,-2.6,1.6,37.677,-10.153,0.085318,-0.9301,22.032
-5.0,-2.6,1.6,39.159,-9.5083,0.13256,-0.39995,21.982
-4.8,-2.6,1.6,40.095,-9.1776,-0.08941,-0.79658,21.93
-4.6,-2.6,1.6,40.934,-9.7089,-0.22171,-0.71983,21.874
-4.4,-2.6,1.6,41.766,-10.124,-0.10621,-0.080305,21.82
-4.2,-2.6,1.6,42.294,-9.7978,-0.18258,-0.46851,21.777
-4.0,-2.6,1.6,42.499,-9.4986,-0.33371,-1.132,21.735
-3.8,-2.6,1.6,42.505,-9.7388,-0.19238,-0.63584,21.687
-3.6,-2.6,1.6,42.416,-9.8838,-0.05442,-0.080316,21.638
-3.4,-2.6,1.6,42.247,-9.7082,-0.17511,-0.39502,21.591
-3.2,-2.6,1.6,41.942,-9.7563,-0.45488,-0.5509,21.543
-3.0,-2.6,1.6,41.571,-9.9065,-0.74758,-0.1854,21.495
-2.8,-2.6,1.6,41.136,-9.8433,-0.83089,-0.15949,21.449
-2.6,-2.6,1.6,40.702,-9.8513,-0.57141,-0.48429,21.406
-2.4,-2.6,1.6,40.35,-10.089,-0.36773,-0.38583,21.362
-2.2,-2.6,1.6,40.025,-10.081,-0.78404,0.024297,21.319
-2.0,-2.6,1.6,39.804,-9.9197,-1.3018,0.049999,21.276
-1.8,-2.6,1.6,39.571,-10.211,-0.82367,-0.20427,21.233
-1.6,-2.6,1.6,39.473,-10.549,-0.20017,-0.22018,21.191
-1.4,-2.6,1.6,39.501,-10.086,-1.0126,-0.07082,21.151
-1.2,-2.6,1.6,39.526,-9.7406,-1.8608,0.038371,21.115
-1.0,-2.6,1.6,39.645,-10.309,-0.9875,0.12177,21.086
-0.8,-2.6,1.6,39.896,-10.665,-0.16445,-0.12188,21.054
-0.6,-2.6,1.6,40.264,-10.25,-0.95952,-0.34828,21.018
-0.4,-2.6,1.6,40.475,-9.8946,-1.7331,0.084427,20.986
-0.2,-2.6,1.6,40.544,-10.061,-1.1952,0.22833,20.964
0.0,-2.6,1.6,40.672,-10.325,-0.48276,-0.34577,20.941
0.2,-2.6,1.6,40.887,-10.379,-0.58386,-0.33129,20.912
0.4,-2.6,1.6,40.949,-10.177,-1.1438,0.24948,20.884
0.6,-2.6,1.6,40.889,-10.015,-1.2779,0.12805,20.866
0.8,-2.6,1.6,40.82,-10.138,-0.61816,-0.30198,20.852
1.0,-2.6,1.6,40.74,-10.239,-0.056732,-0.19769,20.827
1.2,-2.6,1.6,40.482,-9.9625,-0.37335,0.013351,20.79
